2025-01-14 00:37:12,337 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-14 00:37:12,337 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-14 00:37:14,105 - b2_model - INFO - Current path: C:\Project\project
2025-01-14 00:37:14,105 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 00:37:14,105 - b2_model - INFO - No model found starting from scratch
2025-01-14 12:08:09,477 - b2_model - INFO - Epoch 52, Loss: 2.0756969690322875 Accuracy: 0.1733271375464684
2025-01-14 12:08:23,016 - b2_model - INFO - Evaluating : Epoch 52, Batch 14/84 loss 2.19287816967283 accuracy 0.19583333333333333
2025-01-14 12:08:35,412 - b2_model - INFO - Evaluating : Epoch 52, Batch 29/84 loss 2.122578793558581 accuracy 0.18333333333333332
2025-01-14 12:08:47,720 - b2_model - INFO - Evaluating : Epoch 52, Batch 44/84 loss 2.105644930492748 accuracy 0.18194444444444444
2025-01-14 12:08:58,949 - b2_model - INFO - Evaluating : Epoch 52, Batch 59/84 loss 2.093543626494327 accuracy 0.18125
2025-01-14 12:09:09,672 - b2_model - INFO - Evaluating : Epoch 52, Batch 74/84 loss 2.094130417785129 accuracy 0.17583333333333334
2025-01-14 12:09:15,064 - b2_model - INFO - Eval Epoch 52: Loss 2.07229346036911, Accuracy: 0.17747949291573453
2025-01-14 12:09:15,115 - b2_model - INFO - Epoch 53, Current LR: 4.2330569521781264e-08
2025-01-14 12:09:47,243 - b2_model - INFO - Training: Epoch 53, Batch 19/135 loss 2.2120689216412996 accuracy 0.1625
2025-01-14 12:10:17,554 - b2_model - INFO - Training: Epoch 53, Batch 39/135 loss 2.1185499796500573 accuracy 0.171875
2025-01-14 12:10:47,679 - b2_model - INFO - Training: Epoch 53, Batch 59/135 loss 2.106481499591116 accuracy 0.16875
2025-01-14 12:11:17,879 - b2_model - INFO - Training: Epoch 53, Batch 79/135 loss 2.111929202381569 accuracy 0.1625
2025-01-14 12:11:48,180 - b2_model - INFO - Training: Epoch 53, Batch 99/135 loss 2.112300709040478 accuracy 0.159375
2025-01-14 12:12:17,740 - b2_model - INFO - Training: Epoch 53, Batch 119/135 loss 2.107487886893649 accuracy 0.15833333333333333
2025-01-14 12:12:39,213 - b2_model - INFO - Epoch 53, Loss: 2.085797752274407 Accuracy: 0.15566914498141263
2025-01-14 12:12:52,691 - b2_model - INFO - Evaluating : Epoch 53, Batch 14/84 loss 2.186594145638602 accuracy 0.19583333333333333
2025-01-14 12:13:05,052 - b2_model - INFO - Evaluating : Epoch 53, Batch 29/84 loss 2.116463669415178 accuracy 0.18333333333333332
2025-01-14 12:13:17,321 - b2_model - INFO - Evaluating : Epoch 53, Batch 44/84 loss 2.099997187202627 accuracy 0.18194444444444444
2025-01-14 12:13:28,659 - b2_model - INFO - Evaluating : Epoch 53, Batch 59/84 loss 2.088535678588738 accuracy 0.18125
2025-01-14 12:13:39,376 - b2_model - INFO - Evaluating : Epoch 53, Batch 74/84 loss 2.0893024318927043 accuracy 0.17583333333333334
2025-01-14 12:13:44,723 - b2_model - INFO - Eval Epoch 53: Loss 2.068313617081869, Accuracy: 0.17747949291573453
2025-01-14 12:13:44,782 - b2_model - INFO - Epoch 54, Current LR: 3.1747927141335945e-08
2025-01-14 12:14:16,450 - b2_model - INFO - Training: Epoch 54, Batch 19/135 loss 2.179755731632835 accuracy 0.159375
2025-01-14 12:14:46,712 - b2_model - INFO - Training: Epoch 54, Batch 39/135 loss 2.14746717000619 accuracy 0.1484375
2025-01-14 12:15:16,707 - b2_model - INFO - Training: Epoch 54, Batch 59/135 loss 2.1243153547836564 accuracy 0.15
2025-01-14 12:15:46,461 - b2_model - INFO - Training: Epoch 54, Batch 79/135 loss 2.114882114567334 accuracy 0.1453125
2025-01-14 12:16:16,073 - b2_model - INFO - Training: Epoch 54, Batch 99/135 loss 2.1080427892280347 accuracy 0.144375
2025-01-14 12:16:46,176 - b2_model - INFO - Training: Epoch 54, Batch 119/135 loss 2.1056439756345346 accuracy 0.15052083333333333
2025-01-14 12:17:06,597 - b2_model - INFO - Epoch 54, Loss: 2.0864878336588544 Accuracy: 0.1496282527881041
2025-01-14 12:17:20,041 - b2_model - INFO - Evaluating : Epoch 54, Batch 14/84 loss 2.1920391406331743 accuracy 0.19583333333333333
2025-01-14 12:17:32,441 - b2_model - INFO - Evaluating : Epoch 54, Batch 29/84 loss 2.1204776517276107 accuracy 0.18333333333333332
2025-01-14 12:17:44,674 - b2_model - INFO - Evaluating : Epoch 54, Batch 44/84 loss 2.104134502736005 accuracy 0.18194444444444444
2025-01-14 12:17:55,845 - b2_model - INFO - Evaluating : Epoch 54, Batch 59/84 loss 2.092041842008041 accuracy 0.18125
2025-01-14 12:18:06,628 - b2_model - INFO - Evaluating : Epoch 54, Batch 74/84 loss 2.0931690254726925 accuracy 0.17583333333333334
2025-01-14 12:18:11,979 - b2_model - INFO - Eval Epoch 54: Loss 2.072112873906181, Accuracy: 0.17747949291573453
2025-01-14 12:18:12,035 - b2_model - INFO - Epoch 55, Current LR: 2.381094535600196e-08
2025-01-14 12:18:43,937 - b2_model - INFO - Training: Epoch 55, Batch 19/135 loss 2.2410226683867607 accuracy 0.13125
2025-01-14 12:19:14,945 - b2_model - INFO - Training: Epoch 55, Batch 39/135 loss 2.143232538149907 accuracy 0.15625
2025-01-14 12:19:45,135 - b2_model - INFO - Training: Epoch 55, Batch 59/135 loss 2.1251224461248364 accuracy 0.15104166666666666
2025-01-14 12:20:15,491 - b2_model - INFO - Training: Epoch 55, Batch 79/135 loss 2.119658328309844 accuracy 0.14921875
2025-01-14 12:20:45,573 - b2_model - INFO - Training: Epoch 55, Batch 99/135 loss 2.108789188693268 accuracy 0.15125
2025-01-14 12:21:15,696 - b2_model - INFO - Training: Epoch 55, Batch 119/135 loss 2.0960177183151245 accuracy 0.15677083333333333
2025-01-14 12:21:36,069 - b2_model - INFO - Epoch 55, Loss: 2.0763104438781737 Accuracy: 0.1570631970260223
2025-01-14 12:21:49,608 - b2_model - INFO - Evaluating : Epoch 55, Batch 14/84 loss 2.187882593699864 accuracy 0.19583333333333333
2025-01-14 12:22:01,933 - b2_model - INFO - Evaluating : Epoch 55, Batch 29/84 loss 2.116850840634313 accuracy 0.18333333333333332
2025-01-14 12:22:14,214 - b2_model - INFO - Evaluating : Epoch 55, Batch 44/84 loss 2.1002476025711405 accuracy 0.18194444444444444
2025-01-14 12:22:25,490 - b2_model - INFO - Evaluating : Epoch 55, Batch 59/84 loss 2.0885023969714926 accuracy 0.18125
2025-01-14 12:22:36,265 - b2_model - INFO - Evaluating : Epoch 55, Batch 74/84 loss 2.0889219190623307 accuracy 0.17583333333333334
2025-01-14 12:22:41,577 - b2_model - INFO - Eval Epoch 55: Loss 2.068504015604655, Accuracy: 0.17747949291573453
2025-01-14 12:22:41,643 - b2_model - INFO - Epoch 56, Current LR: 1.785820901700147e-08
2025-01-14 12:23:13,467 - b2_model - INFO - Training: Epoch 56, Batch 19/135 loss 2.187466357883654 accuracy 0.146875
2025-01-14 12:23:43,516 - b2_model - INFO - Training: Epoch 56, Batch 39/135 loss 2.140692026187212 accuracy 0.1375
2025-01-14 12:24:13,619 - b2_model - INFO - Training: Epoch 56, Batch 59/135 loss 2.1217062776371582 accuracy 0.13854166666666667
2025-01-14 12:24:43,603 - b2_model - INFO - Training: Epoch 56, Batch 79/135 loss 2.1095298755018015 accuracy 0.14375
2025-01-14 12:25:13,800 - b2_model - INFO - Training: Epoch 56, Batch 99/135 loss 2.1035241815778942 accuracy 0.15
2025-01-14 12:25:43,459 - b2_model - INFO - Training: Epoch 56, Batch 119/135 loss 2.1015106489678392 accuracy 0.1484375
2025-01-14 12:26:04,073 - b2_model - INFO - Epoch 56, Loss: 2.0895738301453766 Accuracy: 0.14591078066914498
2025-01-14 12:26:18,096 - b2_model - INFO - Evaluating : Epoch 56, Batch 14/84 loss 2.192377431052072 accuracy 0.19583333333333333
2025-01-14 12:26:30,543 - b2_model - INFO - Evaluating : Epoch 56, Batch 29/84 loss 2.1223590826166085 accuracy 0.18333333333333332
2025-01-14 12:26:42,819 - b2_model - INFO - Evaluating : Epoch 56, Batch 44/84 loss 2.107573224739595 accuracy 0.18194444444444444
2025-01-14 12:26:54,068 - b2_model - INFO - Evaluating : Epoch 56, Batch 59/84 loss 2.0951916403689625 accuracy 0.18125
2025-01-14 12:27:04,764 - b2_model - INFO - Evaluating : Epoch 56, Batch 74/84 loss 2.097022006640563 accuracy 0.17583333333333334
2025-01-14 12:27:10,075 - b2_model - INFO - Eval Epoch 56: Loss 2.077245892513366, Accuracy: 0.17747949291573453
2025-01-14 12:27:10,131 - b2_model - INFO - Epoch 57, Current LR: 1.3393656762751103e-08
2025-01-14 12:27:42,113 - b2_model - INFO - Training: Epoch 57, Batch 19/135 loss 2.194089098980552 accuracy 0.140625
2025-01-14 12:28:12,746 - b2_model - INFO - Training: Epoch 57, Batch 39/135 loss 2.1413101905431504 accuracy 0.146875
2025-01-14 12:28:42,356 - b2_model - INFO - Training: Epoch 57, Batch 59/135 loss 2.1120432453640436 accuracy 0.14895833333333333
2025-01-14 12:29:12,381 - b2_model - INFO - Training: Epoch 57, Batch 79/135 loss 2.1037025496929505 accuracy 0.15234375
2025-01-14 12:29:42,721 - b2_model - INFO - Training: Epoch 57, Batch 99/135 loss 2.1015492123786848 accuracy 0.15375
2025-01-14 12:30:12,670 - b2_model - INFO - Training: Epoch 57, Batch 119/135 loss 2.1051259631870174 accuracy 0.15052083333333333
2025-01-14 12:30:34,026 - b2_model - INFO - Epoch 57, Loss: 2.0801291942596434 Accuracy: 0.15288104089219332
2025-01-14 12:30:47,818 - b2_model - INFO - Evaluating : Epoch 57, Batch 14/84 loss 2.1874984332493375 accuracy 0.19583333333333333
2025-01-14 20:25:54,863 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-14 20:25:54,863 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-14 20:25:57,063 - b2_model - INFO - Current path: C:\Project\project
2025-01-14 20:25:57,063 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 20:25:57,063 - b2_model - INFO - No model found starting from scratch
2025-01-14 20:25:57,063 - b2_model - INFO - Epoch 1, Current LR: 0.0001
2025-01-14 20:26:27,397 - b2_model - INFO - Training class distribution: Counter({'l-pass': 378, 'r-pass': 353, 'l-set': 304, 'l-spike': 289, 'r-set': 283, 'r-spike': 261, 'l-winpoint': 161, 'r-winpoint': 123})
2025-01-14 20:26:27,397 - b2_model - INFO - Validation class distribution: Counter({'r-pass': 238, 'l-pass': 222, 'r-spike': 189, 'l-spike': 174, 'r-set': 169, 'l-set': 160, 'l-winpoint': 104, 'r-winpoint': 85})
2025-01-14 20:26:29,182 - b2_model - INFO - Current path: C:\Project\project
2025-01-14 20:26:29,182 - b2_model - INFO - Files in current path: ['.git', '.gitignore', 'app.log', 'dataloading', 'dataset', 'modeling', 'models_trained', 'players_dataset', 'README.md', 'saved_pickles', 'utils']
2025-01-14 20:26:29,182 - b2_model - INFO - No model found starting from scratch
2025-01-14 20:26:29,182 - b2_model - INFO - Epoch 1, Current LR: 0.0001
2025-01-14 20:26:58,304 - b2_model - INFO - Training: Epoch 1, Batch 19/135 loss 2.297653926046271 accuracy 0.1125
2025-01-14 20:27:26,525 - b2_model - INFO - Training: Epoch 1, Batch 39/135 loss 2.2551006109286575 accuracy 0.1125
2025-01-14 20:27:54,972 - b2_model - INFO - Training: Epoch 1, Batch 59/135 loss 2.2245516130479714 accuracy 0.125
2025-01-14 20:28:23,526 - b2_model - INFO - Training: Epoch 1, Batch 79/135 loss 2.200823857814451 accuracy 0.1296875
2025-01-14 20:28:52,645 - b2_model - INFO - Training: Epoch 1, Batch 99/135 loss 2.18505736071654 accuracy 0.13375
2025-01-14 20:29:22,376 - b2_model - INFO - Training: Epoch 1, Batch 119/135 loss 2.178763792294414 accuracy 0.13333333333333333
2025-01-14 20:29:42,884 - b2_model - INFO - Epoch 1, Loss: 2.156747320846275 Accuracy: 0.13801115241635686
2025-01-14 20:29:57,454 - b2_model - INFO - Evaluating : Epoch 1, Batch 14/84 loss 2.261366435459682 accuracy 0.17916666666666667
2025-01-14 20:30:10,083 - b2_model - INFO - Evaluating : Epoch 1, Batch 29/84 loss 2.1941469702227363 accuracy 0.18541666666666667
2025-01-14 20:30:23,998 - b2_model - INFO - Evaluating : Epoch 1, Batch 44/84 loss 2.187694376165217 accuracy 0.1736111111111111
2025-01-14 20:30:36,682 - b2_model - INFO - Evaluating : Epoch 1, Batch 59/84 loss 2.1603408870050465 accuracy 0.165625
2025-01-14 20:30:48,454 - b2_model - INFO - Evaluating : Epoch 1, Batch 74/84 loss 2.1596755804242314 accuracy 0.16083333333333333
2025-01-14 20:30:53,875 - b2_model - INFO - Eval Epoch 1: Loss 2.1377510996091935, Accuracy: 0.16554809843400448
2025-01-14 20:30:53,938 - b2_model - INFO - Epoch 2, Current LR: 7.500000000000001e-05
2025-01-14 20:31:25,634 - b2_model - INFO - Training: Epoch 2, Batch 19/135 loss 2.1555642454247725 accuracy 0.1875
2025-01-14 20:31:55,241 - b2_model - INFO - Training: Epoch 2, Batch 39/135 loss 2.13544870645572 accuracy 0.175
2025-01-14 20:32:24,393 - b2_model - INFO - Training: Epoch 2, Batch 59/135 loss 2.1170339907630016 accuracy 0.17604166666666668
2025-01-14 20:32:54,135 - b2_model - INFO - Training: Epoch 2, Batch 79/135 loss 2.106963569604898 accuracy 0.17578125
2025-01-14 20:33:23,664 - b2_model - INFO - Training: Epoch 2, Batch 99/135 loss 2.1147734432509453 accuracy 0.170625
2025-01-14 20:33:54,040 - b2_model - INFO - Training: Epoch 2, Batch 119/135 loss 2.118426970073155 accuracy 0.16979166666666667
2025-01-14 20:34:14,417 - b2_model - INFO - Epoch 2, Loss: 2.0987769656711155 Accuracy: 0.17286245353159851
2025-01-14 20:34:28,605 - b2_model - INFO - Evaluating : Epoch 2, Batch 14/84 loss 2.20936986378261 accuracy 0.17916666666666667
2025-01-14 20:34:41,270 - b2_model - INFO - Evaluating : Epoch 2, Batch 29/84 loss 2.146678270964787 accuracy 0.16041666666666668
2025-01-14 20:34:53,513 - b2_model - INFO - Evaluating : Epoch 2, Batch 44/84 loss 2.1297566294670105 accuracy 0.17083333333333334
2025-01-14 20:35:04,721 - b2_model - INFO - Evaluating : Epoch 2, Batch 59/84 loss 2.1046905517578125 accuracy 0.18854166666666666
2025-01-14 20:35:15,508 - b2_model - INFO - Evaluating : Epoch 2, Batch 74/84 loss 2.1016658367337406 accuracy 0.19166666666666668
2025-01-14 20:35:20,851 - b2_model - INFO - Eval Epoch 2: Loss 2.0797431965668998, Accuracy: 0.19239373601789708
2025-01-14 20:35:20,912 - b2_model - INFO - Epoch 3, Current LR: 5.6250000000000005e-05
2025-01-14 20:35:56,439 - b2_model - INFO - Training: Epoch 3, Batch 19/135 loss 2.243228498258089 accuracy 0.140625
2025-01-14 20:36:39,744 - b2_model - INFO - Training: Epoch 3, Batch 39/135 loss 2.1700761012541943 accuracy 0.1640625
2025-01-14 20:37:25,286 - b2_model - INFO - Training: Epoch 3, Batch 59/135 loss 2.1370805501937866 accuracy 0.17083333333333334
2025-01-14 20:38:06,974 - b2_model - INFO - Training: Epoch 3, Batch 79/135 loss 2.1327152885968172 accuracy 0.1625
2025-01-14 20:38:42,940 - b2_model - INFO - Training: Epoch 3, Batch 99/135 loss 2.1352416228766393 accuracy 0.156875
2025-01-14 20:39:19,426 - b2_model - INFO - Training: Epoch 3, Batch 119/135 loss 2.1324368895602825 accuracy 0.1609375
2025-01-14 20:39:44,184 - b2_model - INFO - Epoch 3, Loss: 2.120714708610817 Accuracy: 0.1575278810408922
2025-01-14 20:40:00,549 - b2_model - INFO - Evaluating : Epoch 3, Batch 14/84 loss 2.2811690739222934 accuracy 0.10833333333333334
2025-01-14 20:40:14,995 - b2_model - INFO - Evaluating : Epoch 3, Batch 29/84 loss 2.199727440702504 accuracy 0.10833333333333334
2025-01-14 20:40:29,410 - b2_model - INFO - Evaluating : Epoch 3, Batch 44/84 loss 2.1642324192957445 accuracy 0.11388888888888889
2025-01-14 20:40:42,851 - b2_model - INFO - Evaluating : Epoch 3, Batch 59/84 loss 2.1332263299974343 accuracy 0.125
2025-01-14 20:40:55,836 - b2_model - INFO - Evaluating : Epoch 3, Batch 74/84 loss 2.1227720653688587 accuracy 0.12583333333333332
2025-01-14 20:41:02,378 - b2_model - INFO - Eval Epoch 3: Loss 2.0980782821064903, Accuracy: 0.12602535421327368
2025-01-14 20:41:02,471 - b2_model - INFO - Epoch 4, Current LR: 4.21875e-05
2025-01-14 20:41:41,471 - b2_model - INFO - Training: Epoch 4, Batch 19/135 loss 2.2163135817176416 accuracy 0.159375
2025-01-14 20:42:19,326 - b2_model - INFO - Training: Epoch 4, Batch 39/135 loss 2.1515509440348697 accuracy 0.1671875
2025-01-14 20:42:54,936 - b2_model - INFO - Training: Epoch 4, Batch 59/135 loss 2.1373587664911304 accuracy 0.16666666666666666
2025-01-14 20:43:29,492 - b2_model - INFO - Training: Epoch 4, Batch 79/135 loss 2.139707897282854 accuracy 0.15078125
2025-01-14 20:44:06,202 - b2_model - INFO - Training: Epoch 4, Batch 99/135 loss 2.134862208607221 accuracy 0.158125
2025-01-14 20:44:39,593 - b2_model - INFO - Training: Epoch 4, Batch 119/135 loss 2.1409903474214698 accuracy 0.1578125
2025-01-14 20:45:04,730 - b2_model - INFO - Epoch 4, Loss: 2.1201775391896565 Accuracy: 0.15613382899628253
2025-01-14 20:45:20,304 - b2_model - INFO - Evaluating : Epoch 4, Batch 14/84 loss 2.3018015708242143 accuracy 0.1375
2025-01-14 20:45:34,212 - b2_model - INFO - Evaluating : Epoch 4, Batch 29/84 loss 2.2200615940422845 accuracy 0.14583333333333334
2025-01-14 20:45:52,585 - b2_model - INFO - Evaluating : Epoch 4, Batch 44/84 loss 2.1934107812968167 accuracy 0.16111111111111112
2025-01-14 20:46:06,593 - b2_model - INFO - Evaluating : Epoch 4, Batch 59/84 loss 2.156358349121223 accuracy 0.171875
2025-01-14 20:46:18,736 - b2_model - INFO - Evaluating : Epoch 4, Batch 74/84 loss 2.1572437624673584 accuracy 0.165
2025-01-14 20:46:24,766 - b2_model - INFO - Eval Epoch 4: Loss 2.1361717595940544, Accuracy: 0.16181953765846382
2025-01-14 20:46:24,837 - b2_model - INFO - Epoch 5, Current LR: 3.1640625e-05
2025-01-14 20:47:04,163 - b2_model - INFO - Training: Epoch 5, Batch 19/135 loss 2.2279169810445687 accuracy 0.175
2025-01-14 20:47:41,059 - b2_model - INFO - Training: Epoch 5, Batch 39/135 loss 2.173857364899073 accuracy 0.16875
2025-01-14 20:48:17,525 - b2_model - INFO - Training: Epoch 5, Batch 59/135 loss 2.154899144576768 accuracy 0.16458333333333333
2025-01-14 20:48:52,674 - b2_model - INFO - Training: Epoch 5, Batch 79/135 loss 2.143702179570741 accuracy 0.1625
2025-01-14 20:49:27,522 - b2_model - INFO - Training: Epoch 5, Batch 99/135 loss 2.136051656019808 accuracy 0.16
2025-01-14 20:50:02,508 - b2_model - INFO - Training: Epoch 5, Batch 119/135 loss 2.1318679787531623 accuracy 0.16041666666666668
2025-01-14 20:50:26,078 - b2_model - INFO - Epoch 5, Loss: 2.116210745882105 Accuracy: 0.15427509293680297
2025-01-14 20:50:42,135 - b2_model - INFO - Evaluating : Epoch 5, Batch 14/84 loss 2.1801876170294627 accuracy 0.17916666666666667
2025-01-14 20:50:57,107 - b2_model - INFO - Evaluating : Epoch 5, Batch 29/84 loss 2.113584095034106 accuracy 0.16458333333333333
2025-01-14 20:51:20,853 - b2_model - INFO - Evaluating : Epoch 5, Batch 44/84 loss 2.0977364588867533 accuracy 0.16805555555555557
2025-01-14 20:51:46,139 - b2_model - INFO - Evaluating : Epoch 5, Batch 59/84 loss 2.0746859413082315 accuracy 0.18333333333333332
2025-01-14 20:51:58,288 - b2_model - INFO - Evaluating : Epoch 5, Batch 74/84 loss 2.0813280666196667 accuracy 0.18583333333333332
2025-01-14 20:52:04,352 - b2_model - INFO - Eval Epoch 5: Loss 2.0599619561717626, Accuracy: 0.18568232662192394
2025-01-14 20:52:04,435 - b2_model - INFO - Epoch 6, Current LR: 2.373046875e-05
2025-01-14 20:52:40,475 - b2_model - INFO - Training: Epoch 6, Batch 19/135 loss 2.232838743611386 accuracy 0.165625
2025-01-14 20:53:14,440 - b2_model - INFO - Training: Epoch 6, Batch 39/135 loss 2.1795371923691187 accuracy 0.165625
2025-01-14 20:53:50,033 - b2_model - INFO - Training: Epoch 6, Batch 59/135 loss 2.1648426641852168 accuracy 0.16041666666666668
2025-01-14 20:54:27,543 - b2_model - INFO - Training: Epoch 6, Batch 79/135 loss 2.147679550738274 accuracy 0.1578125
2025-01-14 20:55:02,494 - b2_model - INFO - Training: Epoch 6, Batch 99/135 loss 2.1367148305430557 accuracy 0.158125
2025-01-14 20:55:36,330 - b2_model - INFO - Training: Epoch 6, Batch 119/135 loss 2.131847558903093 accuracy 0.15729166666666666
2025-01-14 20:55:58,928 - b2_model - INFO - Epoch 6, Loss: 2.1083084291881984 Accuracy: 0.16031598513011153
2025-01-14 20:56:13,776 - b2_model - INFO - Evaluating : Epoch 6, Batch 14/84 loss 2.165603595120566 accuracy 0.2791666666666667
2025-01-14 20:56:28,299 - b2_model - INFO - Evaluating : Epoch 6, Batch 29/84 loss 2.0879948838003752 accuracy 0.26666666666666666
2025-01-14 20:56:41,832 - b2_model - INFO - Evaluating : Epoch 6, Batch 44/84 loss 2.0671849603002723 accuracy 0.25555555555555554
2025-01-14 20:56:54,029 - b2_model - INFO - Evaluating : Epoch 6, Batch 59/84 loss 2.0515100875143277 accuracy 0.24166666666666667
2025-01-14 20:57:05,647 - b2_model - INFO - Evaluating : Epoch 6, Batch 74/84 loss 2.0523624420166016 accuracy 0.23166666666666666
2025-01-14 20:57:11,364 - b2_model - INFO - Eval Epoch 6: Loss 2.028498582896732, Accuracy: 0.23788217747949292
